Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier,price_per_sqft,price_per_bhk,price_per_bathroom,area_per_bhk,bhk_bathroom_ratio,log_price,log_area,distance_to_city_center,distance_to_major_transit,distance_to_railway,distance_to_metro_station,locality_median_price,locality_mean_price,locality_listing_count,locality_price_std,locality_median_area,area_x_distance,nearest_upcoming_infra_km,infra_completion_status,months_since_milestone,nearest_infra_name,predicted_price,fair_price_score,fair_price_label,price_difference,price_difference_pct,affordability_index,investment_score
7500000,410,1,1,Apartment,Unfurnished,19.19770813,72.87263489,Kandivali,2.4506196407166723,0.5117092470641911,5.2476252632774925,0.5103143956421248,3.344511151284316,3.0470057952767973,162.5668449197861,18045.28714691801,88.03699763991891,2100000.0,143.61535570459208,65.33556952326026,101.01038096140768,18292.682926829268,False,Mid-Range,0,27.8,-7.4,False,18292.682926829268,7500000.0,7500000.0,410.0,1.0,15.830413711839864,6.018593214496234,28.942399801374506,3.8408572912563934,10.901405462853251,8.868716632363515,15000000.0,17766811.197492164,319,11252444.426703904,758.0,11866.383918563548,4.06,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),10410459.72067583,138.8,Underpriced,2910459.72067583,38.8,5.0,59.2
23000000,945,2,2,Apartment,Unfurnished,19.20595741,72.87180328,Kandivali,2.7324810922769336,1.1058565427168612,5.520428809075067,0.9845921271259656,3.729686505748252,3.3246850380435946,162.5668449197861,23814.3880985301,88.47195178116786,2100000.0,148.4192224732573,70.72368698163339,110.32950913476716,24338.624338624337,False,Luxury,0,14.4,23.3,False,24338.624338624337,11500000.0,11500000.0,472.5,1.0,16.951004817371683,6.852242569051878,29.840244722003487,2.9943851195735594,11.133846009127653,9.660770419349088,15000000.0,17766811.197492164,319,11252444.426703904,758.0,28199.031262293294,4.37,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18910773.43047724,82.2,Overpriced,-4089226.569522761,-17.8,2.0,48.4
8700000,1124,2,2,Apartment,Semi-Furnished,19.26209068,73.14604187,Kalyan,2.058953502870493,2.503446950439176,10.190233733603966,0.5831216491191478,1.927088281674617,4.76383469407073,106.3063063063063,9911.613679845326,88.61286459113535,2400000.0,119.14264172796295,52.37714167046901,95.65477503780149,7740.213523131672,False,Mid-Range,0,16.6,7.1,False,7740.213523131672,4350000.0,4350000.0,562.0,1.0,15.978833698567334,7.025538314638521,48.46627550224498,19.78531035652215,2.3251844198120293,31.693781744414707,5875000.0,6701343.94090909,220,3136604.888344277,850.0,54476.09366452336,27.36,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,7854671.606500858,90.3,Above Market,-845328.3934991416,-9.7,8.0,52.8
6800000,655,1,2,Apartment,Unfurnished,19.26703453,72.871315,Mira Road,1.9620126905306488,2.35076498400586,6.177459033617466,1.4291479674590666,2.7482599802784824,3.289333083363567,106.3063063063063,9842.271690826125,87.95563124785903,2400000.0,129.74779701756705,52.76550945006369,91.879964362542,10381.679389312978,False,Budget,0,10.4,6.2,False,10381.679389312978,6800000.0,3400000.0,655.0,0.5,15.732433317205148,6.486160788944089,36.580893057594174,4.519858453611365,14.188239014951561,16.040387313499316,8365000.0,9293570.50167224,598,4375439.653875185,752.5,23960.484952724186,9.74,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),7410635.859019451,109.0,Below Market,610635.8590194508,9.0,4.5,49.6
55000000,1800,3,3,Apartment,Semi-Furnished,19.14114189,72.82420349,Andheri,3.9715331915279433,0.3664533130336566,3.0912637726040115,0.3665299673219984,0.9996832888743908,4.443782058086487,162.5668449197861,21484.96043280826,88.75111633023062,2100000.0,137.51065900445627,64.52961364268324,106.66356577570286,30555.555555555555,False,Luxury,1,40.3,22.2,False,30555.555555555555,18333333.333333332,18333333.333333332,600.0,1.0,17.822843761378564,7.496097345175956,22.419662024322058,3.3644839002845868,9.577110592643113,1.239672643813799,22500000.0,30097510.591639873,311,25834974.450982578,945.0,40355.3916437797,4.38,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),54588784.96519419,99.3,Fairly Priced,-411215.03480581194,-0.7,4.1,51.6
9200000,1100,2,2,Apartment,Unfurnished,18.96593475,73.02146149,Ulwe,4.899687522077629,0.8969399993201186,15.432230817964143,0.5611527786435162,1.6118243620886212,6.858609033440849,215.3846153846154,2125.2087458638107,84.59502548343538,520000.0,109.08735653746574,56.97570813859889,83.27380534382911,8363.636363636364,False,Mid-Range,0,19.9,-3.8,False,8363.636363636364,4600000.0,4600000.0,550.0,1.0,16.034714150714915,7.00397413672268,19.771671576022158,10.430175946324226,10.430175946324226,17.892358823912854,7500000.0,8626412.528089888,89,4120158.6657616287,1000.0,21748.838733624372,6.55,Completed,32.4,Mumbai Trans Harbour Link (Atal Setu),10696906.704909682,116.3,Underpriced,1496906.7049096823,16.3,8.4,53.1
8500000,900,2,2,Apartment,Semi-Furnished,19.25943756,73.12046814,Kalyan,1.2288150680116146,1.1408515226150775,7.784428239516578,0.2519218301433556,1.1592035889719894,3.8954819891430863,106.3063063063063,11746.912285336675,89.18791964568298,2400000.0,132.04620636084672,64.00895924403717,100.76736925935444,9444.444444444443,False,Mid-Range,1,37.0,30.7,False,9444.444444444445,4250000.0,4250000.0,450.0,1.0,15.955576839107596,6.803505257608338,46.47364395087165,17.25459527766761,2.3563439985288177,29.43220452231474,5875000.0,6701343.94090909,220,3136604.888344277,850.0,41826.27955578448,25.2,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,7104041.294372287,83.6,Overpriced,-1395958.7056277134,-16.4,13.1,53.1
10200000,1062,2,2,Apartment,Semi-Furnished,19.29721451,72.87187958,Mira Road,2.417129326836712,1.1200828637921385,7.77398869645,1.337805865944652,1.7357979087113626,1.709071655280994,106.3063063063063,10357.57891330218,89.18005559953488,2400000.0,118.4575305650906,56.29212691571865,90.61166842616964,9604.5197740113,False,Mid-Range,0,16.9,-1.8,False,9604.5197740113,5100000.0,5100000.0,531.0,1.0,16.13789837629371,6.968850378341948,39.92604460236268,7.772427177555701,16.484146877190152,19.23353237201801,8365000.0,9293570.50167224,598,4375439.653875185,752.5,42401.45936770917,12.93,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),10047191.588034239,98.5,Fairly Priced,-152808.41196576133,-1.5,6.6,45.3
7100000,985,2,2,Apartment,Semi-Furnished,19.2626152,73.14559937,Kalyan,2.10311388407457,2.5772772176095824,10.128796338403133,0.6406457864395013,1.8595790606651688,4.823020429102058,106.3063063063063,10543.547999121738,89.62056492152477,2400000.0,137.16128429675408,60.188486296624006,92.88882815522452,7208.121827411168,False,Mid-Range,0,15.6,-0.2,False,7208.121827411168,3550000.0,3550000.0,492.5,1.0,15.775605482856605,6.893656354602635,48.47812057805033,19.768361671967508,2.3553696589971835,31.6932267357905,5875000.0,6701343.94090909,220,3136604.888344277,850.0,47750.948769379575,27.37,Under Construction,31.8,Virar-Alibaug Multimodal Corridor,7173695.296286248,101.0,Fairly Priced,73695.29628624767,1.0,8.3,54.8
28000000,846,2,3,Apartment,Semi-Furnished,19.18372345,72.86148071,Malad,1.1678145451013928,1.5945445046878726,6.444453646763778,1.5228851884388586,2.4433354658254043,1.9346772963423209,162.5668449197861,23364.949052239328,87.79813540473401,2100000.0,126.04055200038448,59.85430605892908,95.7837385152198,33096.92671394799,False,Luxury,0,16.0,78.8,False,33096.92671394799,14000000.0,9333333.333333334,423.0,0.6666666666666666,17.147715103853763,6.741700694652055,27.260145735058767,5.037359841446834,11.997925491981094,6.961280584249044,15500000.0,18181731.137724552,167,13519048.243509963,845.0,23062.08329185972,2.69,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),17991590.87821644,64.3,Overpriced,-10008409.121783558,-35.7,1.6,46.3
8500000,1000,2,2,Apartment,Unfurnished,19.04730034,73.06990051,Taloja,1.466959994654073,1.4351415010062678,12.646139385498952,1.6522884115931988,2.160130767560451,6.169894243780465,215.3846153846154,1624.380163781425,82.88666303018678,520000.0,117.42838513265012,46.41472898149289,89.02589774159762,8500.0,False,Mid-Range,0,11.9,53.3,False,8500.0,4250000.0,4250000.0,500.0,1.0,15.955576839107596,6.90875477931522,27.39098658448479,8.030357114264966,8.1541298224963,17.50788598184687,4500000.0,5055670.103092783,97,2395719.667107923,735.0,27390.98658448479,4.14,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),8853553.486210238,104.2,Fairly Priced,353553.4862102382,4.2,6.5,72.3
9900000,1000,2,2,Apartment,Unfurnished,19.08944893,73.07676697,Kharghar,2.096257838014062,0.4014258924601022,10.700839655395896,0.3572356806565341,3.2385532804234565,8.397638563918575,215.3846153846154,1650.5856028520966,82.21764754008795,520000.0,104.58289240937675,55.09149017577042,83.37407776151976,9900.0,False,Mid-Range,1,33.5,0.1,False,9900.0,4950000.0,4950000.0,500.0,1.0,16.108045416114916,6.90875477931522,30.335116010271108,8.151945790895768,11.920386558939997,17.68516484525017,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,30335.116010271107,8.34,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),8590586.518998487,86.8,Above Market,-1309413.481001513,-13.2,11.8,66.0
10000000,750,2,2,Apartment,Unfurnished,18.9363308,73.18986511,Panvel,4.604778369740917,1.9903296738245595,3.694491838797103,0.908973812788844,3.301330194899522,0.7800049072762386,215.3846153846154,2146.479286972089,81.70457261036712,520000.0,106.31417270720635,60.61181546960341,96.15217648445676,13333.333333333334,False,Mid-Range,0,18.8,56.2,False,13333.333333333334,5000000.0,5000000.0,375.0,1.0,16.118095750958314,6.621405651764134,37.27267345625747,9.629810269443979,9.629810269443979,33.95656813540229,8200000.0,9277713.06617647,136,6062532.615301983,979.0,27954.505092193103,7.93,Under Construction,27.8,Navi Mumbai International Airport (NMIA),6781066.076088626,67.8,Overpriced,-3218933.923911374,-32.2,4.5,63.3
5000000,780,1,1,Apartment,Unfurnished,18.98917961,73.11742401,Panvel,2.8616760000529404,1.5283597544495693,5.409605397793549,0.9781046735029756,3.935125973158226,3.929248648150578,215.3846153846154,1878.2606886437688,82.72838886076744,520000.0,127.17269849360832,52.46353920751672,87.19793885211142,6410.25641025641,False,Budget,0,12.1,-24.9,False,6410.25641025641,5000000.0,5000000.0,780.0,1.0,15.424948670398354,6.660575149839686,30.151094642319148,0.025775845707143513,0.025775845707143513,24.47230683998782,8200000.0,9277713.06617647,136,6062532.615301983,979.0,23517.853821008935,7.47,Under Construction,27.8,Navi Mumbai International Airport (NMIA),5523756.117191091,110.5,Below Market,523756.1171910912,10.5,8.0,71.6
3500000,658,1,1,Apartment,Unfurnished,19.07429886,73.11659241,Taloja,0.3288815701849353,3.665931822181116,10.804717993753234,1.0942316837038664,1.3587199802866257,9.05639308996885,215.3846153846154,1920.9479075420816,82.78119805575052,520000.0,103.93060141611166,54.63482159200712,96.81261425467984,5319.148936170212,False,Budget,0,26.6,-4.1,False,5319.148936170212,3500000.0,3500000.0,658.0,1.0,15.068273812173887,6.490723534502507,33.12076621515608,9.440804563201851,9.440804563201851,21.90828367888916,4500000.0,5055670.103092783,97,2395719.667107923,735.0,21793.4641695727,9.87,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),2707636.0214206185,77.4,Overpriced,-792363.9785793815,-22.6,23.9,63.2
5400000,780,1,1,Apartment,Unfurnished,18.93676376,73.18147278,Panvel,4.9555423163952685,1.2232788854501402,3.864231944618193,0.6799804809437133,3.898694398705594,0.1948746943584559,215.3846153846154,1751.409570555206,81.79444665167568,520000.0,130.5424580473692,60.939875624613634,95.57138418527626,6923.076923076923,False,Budget,0,41.6,-18.9,False,6923.076923076923,5400000.0,5400000.0,780.0,1.0,15.501909696719672,6.660575149839686,36.38952544457937,8.917061755573242,8.917061755573242,33.16663909783104,8200000.0,9277713.06617647,136,6062532.615301983,979.0,28383.829846771907,7.08,Under Construction,27.8,Navi Mumbai International Airport (NMIA),5870218.119229598,108.7,Below Market,470218.11922959797,8.7,18.9,71.5
17600000,950,2,2,Apartment,Semi-Furnished,19.20872879,72.87319946,Kandivali,3.027819123586436,0.9116362624973918,5.477254069461568,0.6922880237278104,3.871508342663454,3.613195840596132,162.5668449197861,21683.96225293342,90.73076318120798,2100000.0,126.08874119884268,64.72375626676981,113.29924277304492,18526.315789473683,False,Premium,0,18.0,-6.2,False,18526.315789473683,8800000.0,8800000.0,475.0,1.0,16.68340951682656,6.85751406254539,30.164820540494752,2.8252866054916246,11.056467264933215,10.001904900565203,15000000.0,17766811.197492164,319,11252444.426703904,758.0,28656.579513470013,4.65,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18027307.77566821,102.4,Fairly Priced,427307.7756682113,2.4,3.3,52.0
3500000,700,1,1,Apartment,Unfurnished,19.07828712,73.07828522,Koper Khairane,2.4602658304122675,1.5406857679193566,11.36283760774098,0.7128894703905864,2.215136837289076,8.24556135254667,215.3846153846154,2012.3059412364976,84.50668980209998,520000.0,114.2347542225028,53.08391736238186,83.96089033406396,5000.0,False,Budget,0,14.6,-64.8,False,5000.0,3500000.0,3500000.0,700.0,1.0,15.068273812173887,6.55250788703459,29.809731016718196,8.196348975012652,10.708920439403244,17.86407255420381,15000000.0,15832727.272727273,55,6532654.572038518,1060.0,20866.811711702736,7.35,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),5315080.066948986,151.9,Underpriced,1815080.0669489857,51.9,11.8,78.9
26500000,950,2,2,Apartment,Unfurnished,19.21030617,72.86837769,Kandivali,2.7578316671350755,0.7754860298839353,6.0130276060120265,1.0805389113782171,3.660811534438395,3.317287982497547,162.5668449197861,19435.45538015964,88.55358989130448,2100000.0,126.46883115984684,58.03798895034193,105.30688519393158,27894.736842105263,False,Luxury,0,16.2,41.3,False,27894.736842105263,13250000.0,13250000.0,475.0,1.0,17.0926553286923,6.85751406254539,30.276702340484395,2.394211858588853,11.589573807007524,9.971278307574579,15000000.0,17766811.197492164,319,11252444.426703904,758.0,28762.867223460176,4.34,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),19545115.308650903,73.8,Overpriced,-6954884.691349097,-26.2,1.9,46.9
16500000,850,2,2,Apartment,Unfurnished,19.21281815,72.86901855,Kandivali,3.0074695279667907,0.8002926242763041,6.051400311418468,1.0663185040883625,3.880027953052754,3.555638804868395,162.5668449197861,19715.6185180242,89.14240403678212,2100000.0,137.84733437582395,57.19649163175213,111.5838436895318,19411.76470588236,False,Premium,0,15.5,-1.7,False,19411.764705882353,8250000.0,8250000.0,425.0,1.0,16.61887099947687,6.7464121285733745,30.561899556021636,2.1979500778752334,11.5927482678678,10.25632396315364,15000000.0,17766811.197492164,319,11252444.426703904,758.0,25977.614622618392,4.57,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18257677.083798036,110.7,Below Market,1757677.083798036,10.7,2.9,53.6
3599000,700,1,2,Apartment,Unfurnished,19.20701027,73.18536377,Ambernath,3.788240472208853,1.571650715430563,7.740215567986161,0.8636752944203664,5.746155783282321,4.284075384961865,106.3063063063063,12622.525549826398,86.13312261754886,2400000.0,112.15263939580171,62.03021894990931,100.1392686119862,5141.428571428572,False,Budget,0,10.9,32.4,False,5141.428571428572,3599000.0,1799500.0,700.0,0.5,15.09616686491609,6.55250788703459,47.27219737518146,22.140830870625216,6.637262409998289,32.030781620532736,3500000.0,3523395.8333333335,48,1089626.5169154282,725.0,33090.538162627025,25.53,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),3627522.7842789125,100.8,Fairly Priced,28522.78427891247,0.8,9.2,56.3
2748000,700,1,2,Apartment,Unfurnished,19.19906807,73.19509888,Ambernath,3.112907464383767,2.5421432387395013,6.613295111396321,0.3382472145320247,4.395716306378076,5.55771980504234,106.3063063063063,9891.308324491183,89.03688738662832,2400000.0,139.69750523768388,59.3980932766199,93.8994632285234,3925.714285714286,False,Budget,1,20.0,1.1,False,3925.714285714286,2748000.0,1374000.0,700.0,0.5,14.82638429622533,6.55250788703459,47.53216254361753,23.085866617108156,7.9867440984881055,32.61309252800089,3500000.0,3523395.8333333335,48,1089626.5169154282,725.0,33272.513780532274,25.47,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),2786477.851989338,101.4,Fairly Priced,38477.851989338174,1.4,18.3,56.4
11500000,1100,2,2,Apartment,Furnished,19.06352615,73.05749512,Kharghar,0.8245236033408119,2.309414168437209,10.468847008004635,0.8845208101691553,3.001233943857257,5.938847182736469,215.3846153846154,1734.3344873487338,83.29044659047055,520000.0,105.69531386710138,47.30906608204087,100.98070463517011,10454.545454545454,False,Mid-Range,0,16.5,5.7,False,10454.545454545454,5750000.0,5750000.0,550.0,1.0,16.257857680289998,7.00397413672268,27.09267853368015,6.197376572972747,10.379082370839662,15.861269437882214,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,29801.946387048167,4.87,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),14423047.12183351,125.4,Underpriced,2923047.1218335107,25.4,6.6,75.8
11500000,1100,2,2,Apartment,Unfurnished,19.06352615,73.05749512,Kharghar,0.8245236033408119,2.309414168437209,10.468847008004635,0.8845208101691553,3.001233943857257,5.938847182736469,215.3846153846154,2053.629200186118,84.77002375094142,520000.0,130.10514751813128,48.36503541023141,92.31663983644242,10454.545454545454,False,Mid-Range,0,16.5,5.7,False,10454.545454545454,5750000.0,5750000.0,550.0,1.0,16.257857680289998,7.00397413672268,27.09267853368015,6.197376572972747,10.379082370839662,15.861269437882214,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,29801.946387048167,4.87,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),13500769.392227158,117.4,Underpriced,2000769.392227158,17.4,6.6,74.3
37000000,1010,3,3,Apartment,Unfurnished,19.02209282,72.86715698,Wadala,2.392170979648209,0.2470162922127327,9.160907863292731,0.997643851495956,1.507375956109779,7.224434132681122,306.4516129032258,26327.878238090845,91.99943324290456,850000.0,138.0595037171868,61.211150108132856,119.23145084869068,36633.66336633663,False,Luxury,0,32.8,27.4,False,36633.66336633663,12333333.333333334,12333333.333333334,336.6666666666667,1.0,17.426428497635523,6.918695219020472,9.73718008252489,2.0901251678372126,2.0901251678372126,7.913802427573606,29800000.0,31105857.77227723,101,18180589.665128328,977.0,9834.55188335014,4.55,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),35785599.31875269,96.7,Fairly Priced,-1214400.6812473089,-3.3,3.2,71.8
4500000,750,1,2,Apartment,Semi-Furnished,19.45196724,72.80718231,Virar,4.431588707775668,1.3587131835978592,4.501073947561896,1.845070994438769,1.5548279635890885,4.967889109040431,143.81270903010034,1228.6645813796806,79.90073924566798,550000.0,103.51000240939648,52.80634063481067,90.66457673947993,6000.0,False,Budget,0,11.1,12.5,False,6000.0,4500000.0,2250000.0,750.0,0.5,15.319588176962746,6.621405651764134,57.02798249364096,25.35309668196783,34.45762561458472,35.58346149637374,3775000.0,4046909.0795454546,88,1404042.3413014296,650.0,42770.98687023072,29.73,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),4001580.025981825,88.9,Above Market,-498419.97401817515,-11.1,8.6,31.4
10700000,850,2,2,Apartment,Unfurnished,19.24264526,72.97179413,Thane,5.353628940505359,2.5801665120606416,3.397617240422902,0.8450122791694211,3.7421473574188617,7.884549662659969,106.3063063063063,12645.854467338222,89.60476666091895,2400000.0,115.90147803904613,65.58747034409595,106.30151757164715,12588.235294117649,False,Mid-Range,0,9.8,-8.9,False,12588.235294117647,5350000.0,5350000.0,425.0,1.0,16.185754392890075,6.7464121285733745,36.59378860290722,6.312003260658965,6.312003260658965,18.340409103639363,12100000.0,14701681.963855421,581,11855946.840707226,900.0,31104.720312471134,11.55,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),13160362.211463619,123.0,Underpriced,2460362.211463619,23.0,3.3,70.2
12400000,950,2,2,Apartment,Furnished,19.23759651,72.97093201,Thane,5.203690916931047,3.1408672116205265,2.9612865618518107,0.6553716391221409,3.2000368367154697,8.441416463438856,106.3063063063063,11114.108289522404,87.1224827004143,2400000.0,134.85597721562874,60.89932290816023,92.69368780465804,13052.631578947368,False,Premium,0,12.1,-5.5,False,13052.631578947368,6200000.0,6200000.0,475.0,1.0,16.333207111220425,6.85751406254539,36.04206295195007,5.759072769582098,5.759072769582098,17.81604815678342,12100000.0,14701681.963855421,581,11855946.840707226,900.0,34239.95980435257,11.07,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),14134656.222767662,114.0,Below Market,1734656.2227676623,14.0,3.6,68.8
26500000,1650,4,3,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,10154.170191017323,88.01083109751136,2400000.0,137.40582183744286,60.29599336725368,93.59405550779849,16060.60606060606,False,Luxury,0,12.4,16.3,False,16060.60606060606,6625000.0,8833333.333333334,412.5,1.3333333333333333,17.0926553286923,7.409136443920128,36.39992230760511,5.474346305878072,5.474346305878072,18.396014217241238,12100000.0,14701681.963855421,581,11855946.840707226,900.0,60059.87180754843,12.04,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),31168897.33022928,117.6,Underpriced,4668897.330229279,17.6,3.0,68.8
6800000,600,1,2,Apartment,Unfurnished,19.1570015,72.93418884,Bhandup,1.1922283643100018,1.424432153263549,4.081117554424108,0.7807761442329358,2.2204211965747858,4.929645371479055,162.5668449197861,21207.41212189941,89.12165146375744,2100000.0,141.66074948972988,69.28976712608922,95.67790766739238,11333.333333333334,False,Budget,0,19.3,-22.3,False,11333.333333333334,6800000.0,3400000.0,600.0,0.5,15.732433317205148,6.398594934535208,26.284975508105767,5.422681707764219,5.422681707764219,8.312001823069467,8550000.0,11075400.0,62,5247814.437942901,600.0,15770.98530486346,3.67,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),7973571.497678369,117.3,Underpriced,1173571.4976783693,17.3,6.5,74.8
6900000,600,1,2,Apartment,Unfurnished,19.1570015,72.93418884,Bhandup,1.1922283643100018,1.424432153263549,4.081117554424108,0.7807761442329358,2.2204211965747858,4.929645371479055,162.5668449197861,23911.092740936685,88.71894254515261,2100000.0,123.99785452262866,67.57048541070523,111.63372056280588,11500.0,False,Mid-Range,0,19.3,-21.1,False,11500.0,6900000.0,3450000.0,600.0,0.5,15.747032114495013,6.398594934535208,26.284975508105767,5.422681707764219,5.422681707764219,8.312001823069467,8550000.0,11075400.0,62,5247814.437942901,600.0,15770.98530486346,3.67,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),7703545.45481156,111.6,Below Market,803545.45481156,11.6,6.4,73.7
7600000,800,1,2,Apartment,Unfurnished,19.15924072,72.93253326,Bhandup,1.3116798660335758,1.7233018440952157,3.791734851817352,0.5085613053431625,2.045287870638435,4.774128256086942,162.5668449197861,19012.32230828812,88.01095218791764,2100000.0,124.87750426860968,57.34258718249923,112.8485178850734,9500.0,False,Mid-Range,0,22.6,-34.8,False,9500.0,7600000.0,3800000.0,800.0,0.5,15.843658936835498,6.68586094706836,26.446320909199752,5.422904791220145,5.422904791220145,8.388425269688495,8550000.0,11075400.0,62,5247814.437942901,600.0,21157.056727359803,3.46,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),9690621.099973101,127.5,Underpriced,2090621.0999731012,27.5,8.5,76.9
